ID,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FINE_ART_Scholarship ,FIRSTGN.,CONDITIONAL_ADMITS,PELL,CLASS,ADMIT_STATUS,Self-identified gender of the student.,TERM,ALTCUM_GPA,STA_FED_COHORT_GROUP,STATE,GRADS,FINE_ARTS_Scholarship ,FIRSTGN,PRIMARY_MAJOR,RETURN?,FIRST_GEN,MAJOR_FIXED,RETURN_BIN,Membrshp Start Dt,Membrshp End Dt,Role,SPORT,years_org,Sport
425715.0,NHS,WH,,,M,8/16/2001,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Finished,NO,UND,1.0,11/1/2020,12/1/2020,Member,AMIT,0.08,M Indoor Track
425715.0,NHS,WH,,,M,8/16/2001,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Finished,NO,UND,1.0,8/1/2020,12/1/2020,Member,AMXC,0.33,M Cross Country
425718.0,HIS,WH,,,M,3/1/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,CO,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2022,Varsity,ABSA,1.75,Baseball
425718.0,HIS,WH,,,M,3/1/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,2.8,20-21,CO,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2022,Varsity,ABSA,1.75,Baseball
425718.0,HIS,WH,,,M,3/1/2002,20/FAL,,,NO,NO,FR,FR,,21/FAL,2.522,20-21,CO,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2022,Varsity,ABSA,1.75,Baseball
425718.0,HIS,WH,,,M,3/1/2002,20/FAL,,,NO,NO,SO,FR,,22/SPR,2.639,20-21,CO,,NO,NO,UND,Finished,NO,UND,1.0,8/1/2020,5/1/2022,Varsity,ABSA,1.75,Baseball
425723.0,NHS,WH,,,M,5/1/1996,20/FAL,,,NO,YES,JR,TR,,20/FAL,0.0,,UT,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2021,Varsity,AMBB,0.75,M Basketball
425723.0,NHS,WH,,,M,5/1/1996,20/FAL,,,NO,YES,SR,TR,,21/SPR,3.34,,UT,YES,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2020,5/1/2021,Varsity,AMBB,0.75,M Basketball
425723.0,NHS,WH,,,M,5/1/1996,20/FAL,,,NO,YES,SR,TR,,21/FAL,3.6,,NE,YES,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2020,5/1/2021,Varsity,AMBB,0.75,M Basketball
425723.0,NHS,WH,,,M,5/1/1996,20/FAL,,,NO,YES,SR,TR,,22/SPR,3.58,,NE,YES,NO,NO,BUS,Finished,NO,BUS,1.0,8/1/2020,5/1/2021,Varsity,AMBB,0.75,M Basketball
425730.0,NHS,WH,,,M,8/31/1998,20/SPR,,NO,NO,NO,SO,TR,,20/SPR,0.0,,NE,YES,NO,,UND,Returns,NO,UND,0.0,1/6/2020,6/1/2023,Varsity,AWRE,3.4,M Wrestling
425730.0,NHS,WH,,,M,8/31/1998,20/SPR,,,NO,NO,SO,TR,,20/FAL,3.677,,AK,YES,NO,NO,UND,Returns,NO,UND,0.0,1/6/2020,6/1/2023,Varsity,AWRE,3.4,M Wrestling
425730.0,NHS,WH,,,M,8/31/1998,20/SPR,,,NO,NO,JR,TR,,21/SPR,3.721,,AK,YES,NO,NO,UND,Returns,NO,UND,0.0,1/6/2020,6/1/2023,Varsity,AWRE,3.4,M Wrestling
425730.0,NHS,WH,,,M,8/31/1998,20/SPR,,,NO,NO,JR,TR,,21/FAL,3.791,,AK,YES,NO,NO,UND,Returns,NO,UND,0.0,1/6/2020,6/1/2023,Varsity,AWRE,3.4,M Wrestling
425730.0,NHS,WH,,,M,8/31/1998,20/SPR,,,NO,NO,SR,TR,,22/SPR,3.817,,AK,YES,NO,NO,BIO,Returns,NO,BIO,0.0,1/6/2020,6/1/2023,Varsity,AWRE,3.4,M Wrestling
425730.0,NHS,WH,,,M,8/31/1998,20/SPR,,,NO,NO,SR,TR,,22/FAL,3.768,,AK,YES,NO,NO,BIO,Returns,NO,BIO,0.0,1/6/2020,6/1/2023,Varsity,AWRE,3.4,M Wrestling
425730.0,NHS,WH,,,M,8/31/1998,20/SPR,,,NO,NO,SR,TR,,23/SPR,3.804,,AK,YES,NO,NO,BIO,Finished,NO,BIO,1.0,1/6/2020,6/1/2023,Varsity,AWRE,3.4,M Wrestling
425756.0,NHS,WH,,,M,4/26/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,,Varsity,AFBA,,Football
425756.0,NHS,WH,,,M,4/26/2002,20/FAL,,,NO,NO,SO,FR,,21/SPR,2.875,20-21,NE,YES,NO,NO,ACC,Returns,NO,ACC,0.0,8/1/2020,,Varsity,AFBA,,Football
425756.0,NHS,WH,,,M,4/26/2002,20/FAL,,,NO,NO,SO,FR,,21/FAL,3.081,20-21,NE,YES,NO,NO,ACC,Returns,NO,ACC,0.0,8/1/2020,,Varsity,AFBA,,Football
425756.0,NHS,WH,,,M,4/26/2002,20/FAL,,,NO,NO,JR,FR,,22/SPR,3.202,20-21,NE,YES,NO,NO,ACC,Returns,NO,ACC,0.0,8/1/2020,,Varsity,AFBA,,Football
425756.0,NHS,WH,,,M,4/26/2002,20/FAL,,,NO,NO,JR,FR,,22/FAL,3.338,20-21,NE,YES,NO,NO,ACC,Returns,NO,ACC,0.0,8/1/2020,,Varsity,AFBA,,Football
425756.0,NHS,WH,,,M,4/26/2002,20/FAL,,,NO,NO,SR,FR,,23/SPR,3.376,20-21,NE,YES,NO,NO,ACC,Returns,NO,ACC,0.0,8/1/2020,,Varsity,AFBA,,Football
425756.0,NHS,WH,,,M,4/26/2002,20/FAL,,,NO,NO,SR,FR,,23/FAL,3.382,20-21,NE,YES,NO,NO,ACC,Returns,NO,ACC,0.0,8/1/2020,,Varsity,AFBA,,Football
425756.0,NHS,WH,,,M,4/26/2002,20/FAL,,,NO,NO,SR,FR,,24/SPR,3.413,20-21,NE,YES,NO,NO,ACCPB,Finished,NO,ACCPB,1.0,8/1/2020,,Varsity,AFBA,,Football
425783.0,NHS,WH,,,M,2/19/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,CO,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425783.0,NHS,WH,,,M,2/19/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,1.931,20-21,CO,,NO,NO,UND,Finished,NO,UND,1.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425836.0,NHS,WH,,,F,5/12/2002,20/FAL,,,YES,YES,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Returns,NO,UND,0.0,,,,,,
425836.0,NHS,WH,,,F,5/12/2002,20/FAL,,,YES,YES,FR,FR,,21/SPR,1.74,20-21,NE,,NO,NO,PSY,Returns,NO,PSY,0.0,,,,,,
425836.0,NHS,WH,,,F,5/12/2002,20/FAL,,,NO,NO,FR,FR,,21/FAL,1.8,20-21,NE,,NO,NO,PSY,Returns,NO,PSY,0.0,,,,,,
425836.0,NHS,WH,,,F,5/12/2002,20/FAL,,,NO,NO,SO,FR,,22/SPR,2.268,20-21,NE,,NO,NO,PSY,Returns,NO,PSY,0.0,,,,,,
425836.0,NHS,WH,,,F,5/12/2002,20/FAL,,,NO,YES,SO,FR,,22/FAL,2.238,20-21,NE,,NO,NO,PSY,Returns,NO,PSY,0.0,,,,,,
425836.0,NHS,WH,,,F,5/12/2002,20/FAL,,,NO,YES,JR,FR,,23/SPR,2.343,20-21,NE,,NO,NO,PSY,Returns,NO,PSY,0.0,,,,,,
425836.0,NHS,WH,,,F,5/12/2002,20/FAL,,,NO,YES,JR,FR,,23/FAL,2.339,20-21,NE,,NO,NO,PSY,Returns,NO,PSY,0.0,,,,,,
425836.0,NHS,WH,,,F,5/12/2002,20/FAL,,,NO,YES,JR,FR,,24/SPR,2.304,20-21,NE,,NO,NO,PSY,Returns,NO,PSY,0.0,,,,,,
425836.0,NHS,WH,,,F,5/12/2002,20/FAL,,,NO,YES,SR,FR,,24/FAL,2.121,20-21,NE,,YES,NO,PSY,Finished,NO,PSY,1.0,,,,,,
425867.0,NHS,AN,,,F,3/14/2002,20/FAL,,,NO,YES,FR,FR,,20/FAL,0.0,20-21,NE,,NO,YES,UND,Finished,YES,UND,1.0,8/1/2020,10/20/2020,Member,AWBB,0.22,W Basketball
425875.0,NHS,WH,,,M,8/11/2001,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Returns,NO,UND,0.0,,,,,,
425875.0,NHS,WH,,,M,8/11/2001,20/FAL,,,NO,NO,FR,FR,,21/SPR,2.925,20-21,NE,,NO,NO,ACC,Finished,NO,ACC,1.0,,,,,,
425886.0,NHS,WH,,,M,12/22/2001,20/FAL,,,NO,YES,FR,FR,,20/FAL,0.0,20-21,NE,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425886.0,NHS,WH,,,M,12/22/2001,20/FAL,,,NO,YES,FR,FR,,21/SPR,2.493,20-21,NE,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425886.0,NHS,WH,,,M,12/22/2001,20/FAL,,,NO,YES,FR,FR,,21/FAL,2.563,20-21,NE,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425886.0,NHS,WH,,,M,12/22/2001,20/FAL,,,NO,YES,SO,FR,,22/SPR,2.575,20-21,NE,YES,NO,NO,AGR,Returns,NO,AGR,0.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425886.0,NHS,WH,,,M,12/22/2001,20/FAL,,,NO,YES,SO,FR,,22/FAL,2.436,20-21,NE,YES,NO,NO,AGR,Returns,NO,AGR,0.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425886.0,NHS,WH,,,M,12/22/2001,20/FAL,,,NO,YES,JR,FR,,23/SPR,2.532,20-21,NE,YES,NO,NO,AGR,Returns,NO,AGR,0.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425886.0,NHS,WH,,,M,12/22/2001,20/FAL,,,NO,YES,SR,FR,,23/FAL,2.399,20-21,NE,YES,NO,NO,AGR,Returns,NO,AGR,0.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425886.0,NHS,WH,,,M,12/22/2001,20/FAL,,,NO,YES,SR,FR,,24/SPR,2.315,20-21,NE,YES,NO,NO,AGR,Finished,NO,AGR,1.0,8/1/2020,5/1/2021,Member,AMBB,0.75,M Basketball
425918.0,HIS,AS,,,M,3/29/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,CA,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2021,Member,AWRE,0.75,M Wrestling
425918.0,HIS,AS,,,M,3/29/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,3.15,20-21,CA,,NO,NO,EGR,Finished,NO,EGR,1.0,8/1/2020,5/1/2021,Member,AWRE,0.75,M Wrestling
425985.0,NHS,WH,,,F,6/5/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,YES,UND,Returns,YES,UND,0.0,8/1/2020,5/12/2021,Member,ASBL,0.78,Softball
425985.0,NHS,WH,,,F,6/5/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,3.444,20-21,NE,,NO,YES,PEHTH,Finished,YES,PEHTH,1.0,8/1/2020,5/12/2021,Member,ASBL,0.78,Softball
426100.0,HIS,WH,,,F,7/13/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,YES,YES,YES,UND,Returns,YES,UND,0.0,,,,,,
426100.0,HIS,WH,,,F,7/13/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,3.95,20-21,NE,YES,YES,YES,MUS,Returns,YES,MUS,0.0,,,,,,
426100.0,HIS,WH,,,F,7/13/2002,20/FAL,,,NO,NO,SO,FR,,21/FAL,3.945,20-21,NE,YES,YES,NO,MUS,Returns,NO,MUS,0.0,,,,,,
426100.0,HIS,WH,,,F,7/13/2002,20/FAL,,,NO,NO,SO,FR,,22/SPR,3.963,20-21,NE,YES,YES,NO,MUS,Returns,NO,MUS,0.0,,,,,,
426100.0,HIS,WH,,,F,7/13/2002,20/FAL,,,NO,YES,JR,FR,,22/FAL,3.946,20-21,NE,YES,YES,NO,MUS,Returns,NO,MUS,0.0,,,,,,
426100.0,HIS,WH,,,F,7/13/2002,20/FAL,,,NO,YES,JR,FR,,23/SPR,3.958,20-21,NE,YES,YES,NO,MUS,Returns,NO,MUS,0.0,,,,,,
426100.0,HIS,WH,,,F,7/13/2002,20/FAL,,,NO,YES,SR,FR,,23/FAL,3.966,20-21,NE,YES,YES,NO,MUS,Returns,NO,MUS,0.0,,,,,,
426100.0,HIS,WH,,,F,7/13/2002,20/FAL,,,NO,YES,SR,FR,,24/SPR,3.97,20-21,NE,YES,YES,NO,MUS,Finished,NO,MUS,1.0,,,,,,
426280.0,NHS,WH,,,M,4/6/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Finished,NO,UND,1.0,8/1/2020,12/1/2020,Member,AMBB,0.33,M Basketball
426283.0,NR,,,,F,3/1/2002,20/FAL,,,NO,YES,FR,FR,,20/FAL,0.0,20-21,CA,,NO,NO,UND,Finished,NO,UND,1.0,8/1/2020,12/1/2020,Member,ASBL,0.33,Softball
426378.0,NHS,WH,,,M,9/16/2001,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2021,Varsity,AFBA,0.75,Football
426378.0,NHS,WH,,,M,9/16/2001,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Returns,NO,UND,0.0,11/1/2020,5/1/2021,Varsity,AMIT,0.5,M Indoor Track
426378.0,NHS,WH,,,M,9/16/2001,20/FAL,,,NO,NO,FR,FR,,21/SPR,2.74,20-21,NE,,NO,NO,UND,Finished,NO,UND,1.0,8/1/2020,5/1/2021,Varsity,AFBA,0.75,Football
426378.0,NHS,WH,,,M,9/16/2001,20/FAL,,,NO,NO,FR,FR,,21/SPR,2.74,20-21,NE,,NO,NO,UND,Finished,NO,UND,1.0,11/1/2020,5/1/2021,Varsity,AMIT,0.5,M Indoor Track
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Returns,NO,UND,0.0,11/1/2020,6/1/2024,Member,AMIT,3.58,M Indoor Track
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,6/1/2024,Varsity,AMXC,3.84,M Cross Country
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,1.325,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,11/1/2020,6/1/2024,Member,AMIT,3.58,M Indoor Track
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,1.325,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2020,6/1/2024,Varsity,AMXC,3.84,M Cross Country
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,FR,FR,,21/FAL,2.05,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,11/1/2020,6/1/2024,Member,AMIT,3.58,M Indoor Track
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,FR,FR,,21/FAL,2.05,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2020,6/1/2024,Varsity,AMXC,3.84,M Cross Country
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,SO,FR,,22/SPR,1.989,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,11/1/2020,6/1/2024,Member,AMIT,3.58,M Indoor Track
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,SO,FR,,22/SPR,1.989,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2020,6/1/2024,Varsity,AMXC,3.84,M Cross Country
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,SO,FR,,22/FAL,1.646,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,11/1/2020,6/1/2024,Member,AMIT,3.58,M Indoor Track
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,SO,FR,,22/FAL,1.646,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2020,6/1/2024,Varsity,AMXC,3.84,M Cross Country
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,JR,FR,,23/SPR,2.102,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,11/1/2020,6/1/2024,Member,AMIT,3.58,M Indoor Track
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,JR,FR,,23/SPR,2.102,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2020,6/1/2024,Varsity,AMXC,3.84,M Cross Country
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,JR,FR,,23/FAL,2.199,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,11/1/2020,6/1/2024,Member,AMIT,3.58,M Indoor Track
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,JR,FR,,23/FAL,2.199,20-21,NE,,NO,NO,BUS,Returns,NO,BUS,0.0,8/1/2020,6/1/2024,Varsity,AMXC,3.84,M Cross Country
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,SR,FR,,24/SPR,2.06,20-21,NE,,NO,NO,BUS,Finished,NO,BUS,1.0,11/1/2020,6/1/2024,Member,AMIT,3.58,M Indoor Track
426471.0,NHS,WH,,,M,7/30/2002,20/FAL,,,NO,NO,SR,FR,,24/SPR,2.06,20-21,NE,,NO,NO,BUS,Finished,NO,BUS,1.0,8/1/2020,6/1/2024,Varsity,AMXC,3.84,M Cross Country
426504.0,NHS,WH,,,M,2/20/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
426504.0,NHS,WH,,,M,2/20/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,1.94,20-21,NE,,NO,NO,UND,Finished,NO,UND,1.0,8/1/2020,5/1/2021,Member,AFBA,0.75,Football
426517.0,NHS,WH,,,M,2/21/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,SD,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,6/1/2024,Varsity,AGOL,3.84,MGolf
426517.0,NHS,WH,,,M,2/21/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,2.18,20-21,SD,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,6/1/2024,Varsity,AGOL,3.84,MGolf
426517.0,NHS,WH,,,M,2/21/2002,20/FAL,,,NO,NO,FR,FR,,21/FAL,1.771,20-21,SD,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,6/1/2024,Varsity,AGOL,3.84,MGolf
426517.0,NHS,WH,,,M,2/21/2002,20/FAL,,,NO,NO,SO,FR,,22/SPR,2.45,20-21,SD,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,6/1/2024,Varsity,AGOL,3.84,MGolf
426517.0,NHS,WH,,,M,2/21/2002,20/FAL,,,NO,NO,JR,FR,,22/FAL,2.474,20-21,SD,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,6/1/2024,Varsity,AGOL,3.84,MGolf
426517.0,NHS,WH,,,M,2/21/2002,20/FAL,,,NO,NO,JR,FR,,23/SPR,2.647,20-21,SD,YES,NO,NO,EGR,Returns,NO,EGR,0.0,8/1/2020,6/1/2024,Varsity,AGOL,3.84,MGolf
426517.0,NHS,WH,,,M,2/21/2002,20/FAL,,,NO,NO,JR,FR,,23/FAL,2.865,20-21,SD,YES,NO,NO,EGR,Returns,NO,EGR,0.0,8/1/2020,6/1/2024,Varsity,AGOL,3.84,MGolf
426517.0,NHS,WH,,,M,2/21/2002,20/FAL,,,NO,NO,SR,FR,,24/SPR,2.886,20-21,SD,YES,NO,NO,EGR,Returns,NO,EGR,0.0,8/1/2020,6/1/2024,Varsity,AGOL,3.84,MGolf
426517.0,NHS,WH,,,M,2/21/2002,20/FAL,,,NO,NO,SR,FR,,24/FAL,2.915,20-21,SD,YES,NO,NO,EGR,Finished,NO,EGR,1.0,8/1/2020,6/1/2024,Varsity,AGOL,3.84,MGolf
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,YES,NO,NO,UND,Returns,NO,UND,0.0,11/1/2020,6/1/2024,Member,AWIT,3.58,W Indoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,YES,NO,NO,UND,Returns,NO,UND,0.0,11/1/2020,5/1/2024,Varsity,AWTR,3.5,W Outdoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,3.838,20-21,NE,YES,NO,NO,UND,Returns,NO,UND,0.0,11/1/2020,6/1/2024,Member,AWIT,3.58,W Indoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,FR,FR,,21/SPR,3.838,20-21,NE,YES,NO,NO,UND,Returns,NO,UND,0.0,11/1/2020,5/1/2024,Varsity,AWTR,3.5,W Outdoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,SO,FR,,21/FAL,3.833,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,6/1/2024,Member,AWIT,3.58,W Indoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,SO,FR,,21/FAL,3.833,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,5/1/2024,Varsity,AWTR,3.5,W Outdoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,JR,FR,,22/SPR,3.9,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,6/1/2024,Member,AWIT,3.58,W Indoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,JR,FR,,22/SPR,3.9,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,5/1/2024,Varsity,AWTR,3.5,W Outdoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,JR,FR,,22/FAL,3.887,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,6/1/2024,Member,AWIT,3.58,W Indoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,JR,FR,,22/FAL,3.887,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,5/1/2024,Varsity,AWTR,3.5,W Outdoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,SR,FR,,23/SPR,3.886,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,6/1/2024,Member,AWIT,3.58,W Indoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,SR,FR,,23/SPR,3.886,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,5/1/2024,Varsity,AWTR,3.5,W Outdoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,SR,FR,,23/FAL,3.866,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,6/1/2024,Member,AWIT,3.58,W Indoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,SR,FR,,23/FAL,3.866,20-21,NE,YES,NO,NO,MEDCM,Returns,NO,MEDCM,0.0,11/1/2020,5/1/2024,Varsity,AWTR,3.5,W Outdoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,SR,FR,,24/SPR,3.884,20-21,NE,YES,NO,NO,MEDCM,Finished,NO,MEDCM,1.0,11/1/2020,6/1/2024,Member,AWIT,3.58,W Indoor Track
426525.0,NHS,WH,,,F,2/5/2002,20/FAL,,,NO,NO,SR,FR,,24/SPR,3.884,20-21,NE,YES,NO,NO,MEDCM,Finished,NO,MEDCM,1.0,11/1/2020,5/1/2024,Varsity,AWTR,3.5,W Outdoor Track
426529.0,NHS,WH,,,F,2/22/2002,20/FAL,,,NO,YES,FR,FR,,20/FAL,0.0,20-21,CO,YES,NO,YES,UND,Returns,YES,UND,0.0,,,,,,
426529.0,NHS,WH,,,F,2/22/2002,20/FAL,,,NO,YES,FR,FR,,21/SPR,2.075,20-21,CO,YES,NO,YES,UND,Returns,YES,UND,0.0,,,,,,
426529.0,NHS,WH,,,F,2/22/2002,20/FAL,,,NO,YES,FR,FR,,21/FAL,2.075,20-21,NE,YES,NO,NO,BUS,Returns,NO,BUS,0.0,,,,,,
426529.0,NHS,WH,,,F,2/22/2002,20/FAL,,,NO,YES,FR,FR,,22/SPR,2.989,20-21,NE,YES,NO,NO,BUS,Returns,NO,BUS,0.0,,,,,,
426529.0,NHS,WH,,,F,2/22/2002,20/FAL,,,NO,YES,SO,FR,,22/FAL,3.207,20-21,NE,YES,NO,NO,BUS,Returns,NO,BUS,0.0,,,,,,
426529.0,NHS,WH,,,F,2/22/2002,20/FAL,,,NO,YES,SO,FR,,23/SPR,3.384,20-21,NE,YES,NO,NO,BUS,Returns,NO,BUS,0.0,,,,,,
426529.0,NHS,WH,,,F,2/22/2002,20/FAL,,,NO,YES,JR,FR,,23/FAL,3.388,20-21,NE,YES,NO,NO,BUS,Returns,NO,BUS,0.0,,,,,,
426529.0,NHS,WH,,,F,2/22/2002,20/FAL,,,NO,YES,SR,FR,,24/SPR,3.247,20-21,NE,YES,NO,NO,BUS,Returns,NO,BUS,0.0,,,,,,
426529.0,NHS,WH,,,F,2/22/2002,20/FAL,,,NO,YES,SR,FR,,24/FAL,3.097,20-21,NE,YES,NO,NO,BUS,Finished,NO,BUS,1.0,,,,,,
426536.0,NHS,WH,,,M,3/20/2002,20/FAL,,,YES,NO,FR,FR,,20/FAL,0.0,20-21,NE,,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2021,Varsity,ASOC,0.75,M Soccer
426536.0,NHS,WH,,,M,3/20/2002,20/FAL,,,YES,NO,FR,FR,,21/SPR,3.26,20-21,NE,,NO,NO,UND,Finished,NO,UND,1.0,8/1/2020,5/1/2021,Varsity,ASOC,0.75,M Soccer
426580.0,NHS,WH,,,M,11/19/2001,20/FAL,,,NO,NO,FR,FR,,20/FAL,0.0,20-21,NE,YES,NO,NO,UND,Returns,NO,UND,0.0,8/1/2020,5/1/2024,Varsity,AFBA,3.75,Football
